business,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
JRoJwJkO-VtBFngswsIhgw,Royal Thai Restaurant,"3839 W Sahara Ave, Ste 9",Las Vegas,NV,36.144013,-115.193147,4.5,10,,,Thai;,None,None,None,None,None,None,None
mE-isLpfMbdQpOmb-WWo3w,3 Tomatoes and A Mozzarella,"6485 S Rainbow Blvd, Ste M105",Las Vegas,NV,36.07097,-115.243522,3.5,54,Pizza;,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-2:0,11:0-2:0,12:0-21:0
KZGIaF-B3KFzg_GFvF6AfA,Subway,"Jones Blvd, Ste 104",Las Vegas,NV,36.1433102,-115.2253441,3,13,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
#NAME?,Scoops Thrifty Ice Cream,"3655 S Durango Dr, Ste 19",Las Vegas,NV,36.1238755,-115.279439,3.5,33,Ice Cream & Frozen Yogurt;,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
aEB-w-L4nhNe0wya_AHOKA,Cali's Scoops,"4825 E Charleston Blvd, Ste 2",Las Vegas,NV,36.158723,-115.069395,4.5,15,Food;,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
K3wUWHOPhAmIJ5naMVzylA,Flame Kabob,"1405 E Sunset Rd, Ste 130",Las Vegas,NV,36.071228,-115.134212,3.5,54,,Restaurants;,Mediterranean;Persian/Iranian;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,12:0-21:0
n-iHDxbFrNQoNIpt5TjiNg,Subway,4810 W Desert Inn Rd,Las Vegas,NV,36.130335,-115.206002,2,15,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
7GfA5WMSRd-JCaPxnwgIQw,Panda Express,7017 Spring Mountain Rd,Las Vegas,NV,36.1253148,-115.2463595,3,24,,Restaurants;,Chinese;,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:30,10:0-22:30,10:0-22:0
D8mYmgfiygppd6hsCQdS-A,Java Vegas - Gold Coast,4000 W Flamingo Rd,Las Vegas,NV,36.1166353,-115.1929046,3.5,11,Food;,,,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0
iL2-xJ4-eMsJk88PsbivbQ,Broadway Pizzeria,"840 S Rancho Dr, Ste 15",Las Vegas,NV,36.1617046,-115.1734184,4,273,Salad;Pizza;,,Italian;,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
v5PyNX888RjnHLTY_XPVqw,Oracle Nightclub,3500 W Naples Dr,Las Vegas,NV,36.106883,-115.186095,3,36,,Bars;,,None,None,None,None,None,None,None
cOKf37Wb1oKc9X1Q5GHxsQ,JinJu Chocolates,"7345 S Rainbow Blvd, Ste 130",Las Vegas,NV,36.0551363,-115.2431609,4.5,100,Specialty Food;Desserts;Coffee & Tea;,Coffee & Tea;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-20:0
FLMxWQO-ckCQmGZhU9OQgw,Carnival World Buffet,"Rio All-Suite Hotel & Casino, 3700 W Flamingo Road",Las Vegas,NV,36.11788994,-115.1893946,3.5,1374,Buffets;,Restaurants;Breakfast & Brunch;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,8:0-22:0,8:0-22:0
SUId4_VNhQZUHNl-zqm_Vw,Pop Drinks,8716 S Maryland Pkwy,Las Vegas,NV,36.0306707,-115.1357513,4.5,7,Coffee & Tea;Desserts;Food;Specialty Food;,Coffee & Tea;,,None,None,None,None,None,None,None
UN_6ebslv5cxdDmZAX3ivQ,Luna Lounge,3057 Las Vegas Blvd,Las Vegas,NV,36.13121914,-115.1639979,4,309,,Bars;Restaurants;Lounges;,,16:0-2:0,16:0-2:0,16:0-4:0,16:0-2:0,11:0-4:0,11:0-4:0,11:0-3:0
gJd1jOcl5FdqY020Q19n6Q,Bar+Bistro @ The Arts Factory,"107 E Charleston Blvd, Ste 155",Las Vegas,NV,36.159147,-115.152728,3.5,342,,Restaurants;Breakfast & Brunch;,American (New);,None,None,None,None,None,None,None
6WEXp9m9ZbFpWmO3OXHX6g,Albertsons,2885 E Desert Inn Rd,Las Vegas,NV,36.1284438,-115.1108315,3.5,23,Food;,,,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0
9iCgfQ7ffWtroHbde7q-pQ,IHOP,9480 W Sahara Ave,Las Vegas,NV,36.1449426,-115.3011851,2.5,59,,Restaurants;,American (New);American (Traditional);,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-0:0,6:0-0:0,6:0-22:0
qqJkYCUIzGvmtOVtnxznfw,Pizza Hut,"7450 W. Cheyenne Ave, #102",Las Vegas,NV,36.2190682,-115.2591191,1,10,,Restaurants;,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,10:0-0:0,10:0-23:0
yNVcnSaMSrTmjJBMrHTy9w,Battista's Hole In the Wall,4041 Linq Ln,Las Vegas,NV,36.115471,-115.1679201,3.5,983,,Restaurants;Wine Bars;,Italian;,17:0-22:15,17:0-22:15,17:0-22:15,17:0-22:15,17:0-22:45,17:0-22:45,17:0-22:15
Rw_kLgXFWEJcDOTVpAVKPg,Sin City Dogs,"4262 Blue Diamond Rd, 156-375",Las Vegas,NV,36.17311,-115.125401,4.5,6,Hot Dogs;Food Trucks;Food;,,,None,None,None,None,None,None,None
5vjz0ZYRL-mVhEQQNbFAig,Total Wine & More,5720 Centennial Center Blvd,Las Vegas,NV,36.2660088,-115.2580186,4,37,Beer;Food;,,,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,8:0-23:0,8:0-22:0
1ZJz840L496LAmQdeDv0WA,Pinches Tacos,707 Fremont St,Las Vegas,NV,36.1679797,-115.1379889,4,409,,,Mexican;,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-1:0,9:0-1:0,9:0-23:0
YRiQtFNteLUUEiGkdQ23vg,All-American Bar & Grille,3700 W Flamingo Rd,Las Vegas,NV,36.117207,-115.188261,3,354,Seafood;,Restaurants;Bars;,,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0
Ws3AWw9WPWDdpUQjhkXcxg,Jack In the Box,3680 Blue Diamond Rd,Las Vegas,NV,36.041506,-115.189211,3,9,,Restaurants;,,None,None,None,None,None,None,None
7UFDAX4wLi6ux5otguYldA,Andiron Steak & Sea,1720 Festival Plaza Dr,Las Vegas,NV,36.152929,-115.333119,4,376,,Steakhouses;Restaurants;,American (New);,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-21:0
6xgcHeLad-VaoTIQewK84A,N9NE Steakhouse,4321 W Flamingo Rd,Las Vegas,NV,36.11475,-115.1941,4,842,,Restaurants;Steakhouses;,American (Traditional);,6:0-11:0,6:0-11:0,6:0-11:0,6:0-11:0,6:0-11:0,6:0-11:0,6:0-11:0
9IPwTDuFb_WF3g3iTFM4DQ,Sam's Ice Cream,3760 E Desert Inn Rd,Las Vegas,NV,36.13063451,-115.0926156,4.5,6,Food;,,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
7bSNkoyhQNzg08iFLqOH5Q,One Drunk Puppy,3333 Blue Diamond Rd,Las Vegas,NV,36.040386,-115.183354,3,5,Food;,Local Flavor;,,None,None,None,None,None,None,None
GYTE331LlKZr6O0ADFDSdA,Port of Subs,3635 S Rainbow Blvd,Las Vegas,NV,36.1233811,-115.246376,2.5,3,Sandwiches;,,,None,None,None,None,None,None,None
MQlJrXuMAkTtWQQU_nszLQ,Wendy's,7150 W Lake Mead Blvd,Las Vegas,NV,36.1964407,-115.247962,2,28,Burgers;Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
u8xCk_KNQJ-mVzi0PTWMGA,El Ranchero Mexican Grill,9010 W Flamingo Rd,Las Vegas,NV,36.1153939,-115.288542,4.5,6,,Restaurants;,,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0
uz77ng57t-sFnEjKbTAPrQ,Tsunami Asian Grill & Sushi Bar,"Venetian Hotel, 3355 Las Vegas Blvd S",Las Vegas,NV,36.1214517,-115.1696112,4.5,9,Sushi Bars;,Restaurants;,Japanese;Korean;Thai;Chinese;,None,None,None,None,None,None,None
BYp4NUxpwXCsTAoEmksLxA,Cornerstone,4000 W Flamingo Rd,Las Vegas,NV,36.11681081,-115.1939212,4,47,,Restaurants;Steakhouses;,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-22:0
UB-xdWV_RpIQ9VfVB3WUTA,Nevada Chicken Cafe,"5130 S Fort Apache Rd, Ste 240",Las Vegas,NV,36.0957458,-115.2967171,2.5,6,Sandwiches;,Restaurants;,American (New);,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0
9u8JdGFXRn2iHnO8pIY_JQ,Aracelli Zea Cake Studio,,Las Vegas,NV,36.149751,-115.0762536,5,18,Food;Desserts;,,,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-13:0
T67VqyRbY8zF3C4KZNQnyg,Hoops Food & Spirits,4224 N Pecos Rd,Las Vegas,NV,36.2368692,-115.0982996,3,9,,Bars;,,None,None,None,None,None,None,None
czlWRKl1HJwG9p5VZUdIlg,Villa Fresh Italian Kitchen,5757 Wayne Newton Blvd,Las Vegas,NV,36.08316031,-115.1452478,3,6,,Restaurants;,,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0
QpOAv584eb-ecG4TLEm95g,China a Go Go,"505 E Windmill Ln, Ste D",Las Vegas,NV,36.041469,-115.151928,3.5,139,,,Chinese;,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30,10:30-21:30
8bYXg27QEoAx7us15eIL5g,Applebee's Neighborhood Grill & Bar,4605 W Charleston Blvd,Las Vegas,NV,36.1586034,-115.2036871,2.5,86,Burgers;Chicken Wings;,Bars;Restaurants;Steakhouses;,American (Traditional);,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
zbZX8D5sd9XZa6l6fQDN1A,Island Style Restaurant,"Greenland Market, 6850 Spring Mountain Rd",Las Vegas,NV,36.127459,-115.241693,3.5,15,,,Korean;,None,None,None,None,None,None,None
h-whOh2Bu2rL6zjvXXVtog,Tacos Los Toritos,"2560 S Maryland Pkwy, Ste 9",Las Vegas,NV,36.1427591,-115.1351284,4,29,,Restaurants;,,None,None,None,None,None,None,None
8DcFtolCfmxupCg-ijNJQA,Sushi Dan,7293 W Sahara Ave,Las Vegas,NV,36.1433538,-115.2512854,3.5,10,Sushi Bars;,,,None,None,None,None,None,None,None
34PMhyoSQHVd4Lr7slzUcA,Ori'Zaba's Scratch Mexican Grill,7210 S Durango Dr,Las Vegas,NV,36.05654686,-115.2783239,3,76,,,Mexican;,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-20:0
kgw8nBO9ZMRhukfnJd6bxg,Grape Street Cafe & Wine Bar,"2120 Festival Plaza Dr, Ste 160",Las Vegas,NV,36.14897962,-115.332966,3,279,Sandwiches;,Restaurants;Bars;Wine Bars;,Italian;American (Traditional);,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
x8O-Mll5ksDpeIgtA0XY-w,Buffet At Asia,4090 S Eastern Ave,Las Vegas,NV,36.1152176,-115.1185659,2.5,226,Seafood;,Restaurants;,Asian Fusion;Chinese;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:0
Fho2P7OP80-yChCRxkK7Hw,Del Taco,7165 S Rainbow Rd,Las Vegas,NV,36.0577755,-115.243734,3,37,,Restaurants;,Mexican;,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
Qg9L37JCd-PkcWMj9VAWmw,Zebra Lounge,"The Palazzo Resort, 3325 S Las Vegas Blvd",Las Vegas,NV,36.1242528,-115.1684761,3.5,11,,Lounges;,,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0
ItDjdi6mMczhgrt4DylWew,The Cookie Bar,,Las Vegas,NV,36.12051512,-115.1752707,4.5,68,Food;Bakeries;Desserts;Food Trucks;,Bakeries;,,None,None,None,None,None,None,None
dOZXF4OwDaXXB3NYA7xj8w,Subway,3645 S Las Vegas Blvd,Las Vegas,NV,36.1142391,-115.1727367,2,9,Sandwiches;Fast Food;,Fast Food;,,None,None,None,None,None,None,None
#NAME?,Burger Dogs,Maryland Pkwy,Las Vegas,NV,36.03188706,-115.138092,2.5,21,Hot Dogs;Burgers;,,,None,None,None,None,None,None,None
D1J0-sFI1ul-9l3CwjvvwA,Tortas El Rey,1900 E Charleston Blvd,Las Vegas,NV,36.1585354,-115.1229682,3.5,5,,Restaurants;,,None,None,None,None,None,None,None
UUGoM4q4i8rK2CBRS0xDAw,Jean Philippe Patisserie,3600 S Las Vegas Blvd,Las Vegas,NV,36.11194592,-115.1768768,4,1184,Coffee & Tea;Desserts;Food;,Coffee & Tea;Cafes;,,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,6:0-0:0
T6dqnoWEWzgIliv2JPoy7A,Parlor Lounge,3400 Las Vegas Blvd S,Las Vegas,NV,36.12126237,-115.1740752,3,7,,Bars;,,None,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:0,None
Ub8goFppwZkOGTpfoWF4JA,Port of Subs,"5715 S Eastern Ave, Ste 102",Las Vegas,NV,36.08564777,-115.1194259,4,27,Sandwiches;Delis;,Restaurants;,,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,10:0-18:0,10:0-18:0
EFxnpVs3vLUvpt1vX_iPdg,Sonio's Cafe,3900 W Charleston Blvd,Las Vegas,NV,36.1593806,-115.1930038,4,120,Salad;Hot Dogs;,Cafes;Restaurants;Vegetarian;Diners;,Mediterranean;,11:0-17:30,11:0-17:30,11:0-17:30,11:0-17:30,11:0-16:0,None,None
MTkDsAaz-bQKrEB_czblUA,Pizza Hut,"6895 E. Lake Mead Blvd., #1",Las Vegas,NV,36.19418,-115.025472,2,12,Chicken Wings;,Restaurants;,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,10:0-0:0,10:0-23:0
vtBtIV_23V95SwIDvj_OyA,Jamboree Bagel Bakery & Deli,"5770 Centennial Center Blvd, Ste 145",Las Vegas,NV,36.26623414,-115.2589717,5,14,Delis;Food;Bagels;Donuts;,Restaurants;,,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,None
1gHrOMPMmqXxGMMkPOyE0Q,Rising Sun Japanese Restaurant & Sushi Bar,9410 W Sahara Ave,Las Vegas,NV,36.1465677,-115.3007512,3,13,,Restaurants;,Japanese;,None,None,None,None,None,None,None
9GCXfmJ5j2jfDgjAR6rrqg,Aroma Coffee Roasters,"2960 Westwood Dr, Ste 17",Las Vegas,NV,36.1357377,-115.175697,5,5,Food;,Coffee Roasteries;,,None,10:0-13:0,None,None,None,None,None
HxOycKEgCl7aXjBsVs0t-w,Quiznos,7135 W Ann Rd,Las Vegas,NV,36.26167365,-115.2491298,3,7,Delis;Sandwiches;Fast Food;,Fast Food;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
N8Rwk4XrKaHYXXninuxg9Q,Renaissance Catering,4465 Wagon Trail Ave,Las Vegas,NV,36.0692382,-115.2008211,5,55,Food;Beer;Specialty Food;Ethnic Food;,Ethnic Food;,,7:0-23:30,7:0-23:30,7:0-23:30,7:0-23:30,7:0-23:30,7:0-23:30,7:0-23:30
iiz8ax8iMkEa8u_JUoFiGA,Domino's Pizza,4515 E Bonanza Rd,Las Vegas,NV,36.1732657,-115.0773755,2,13,Sandwiches;Pizza;Chicken Wings;,,,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0
n0h8aAbohj32URLrw4ak0A,Stripper Bar,"3663 Las Vegas Blvd S, Ste 360",Las Vegas,NV,36.1107901,-115.1714113,3,16,,Lounges;,,13:0-0:0,13:0-0:0,13:0-0:0,13:0-0:0,13:0-0:0,11:0-2:0,13:0-0:0
e-P17ZVKGvnBT58pqtxQeA,Riva by Wolfgang Puck,3355 Las Vegas Blvd N,Las Vegas,NV,36.12266174,-115.1701936,3,35,,Restaurants;,,None,None,None,None,None,None,None
fObaFklq0JYhiv-E3M1rVQ,Minus5 Ice Lounge,"3377 S Las Vegas Blvd, Ste 2140",Las Vegas,NV,36.1224464,-115.1703174,2.5,8,,Bars;,,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0
hgQOESYp7CF4LnNI90XEiw,800 Degrees Pizzeria,2535 S Las Vegas Blvd,Las Vegas,NV,36.1422754,-115.1562447,3.5,258,Pizza;,Restaurants;,,11:0-17:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-17:0
IkmL3syVMj8zZxpL-7SYsw,Subway,"6530 S Decatur Blvd, Ste 125",Las Vegas,NV,36.071196,-115.207463,2.5,10,Fast Food;Sandwiches;,Fast Food;,,None,None,None,None,None,None,None
3EcmbjWtKsSrOY4wQVBK5g,Food 4 Less,3602 E Bonanza Rd,Las Vegas,NV,36.17440449,-115.0960377,3.5,8,Food;,,,None,None,None,None,None,None,None
9I-B9X7nUJWTqERimx_YRg,"Captain Cook""s BBQ",3725 W Russell Rd,Las Vegas,NV,36.02846202,-115.161444,4.5,3,Food;,,,10:30-14:30,None,10:30-14:30,None,10:30-14:30,None,None
mYBM11YwgftyQJxYGkKnYQ,Rocky's Philly Cheese Steaks,7400 Las Vegas Blvd S,Las Vegas,NV,36.0549747,-115.1690569,1.5,15,Sandwiches;,Restaurants;,,None,None,None,None,None,None,None
w4YwEa1H1np7-F9HUSA-1A,Minxx Gentlemen's Club & Lounge,4636 Wynn Rd,Las Vegas,NV,36.1056523,-115.1942008,3.5,5,,Lounges;,,None,None,None,None,None,None,None
FvC3W9E6rXUYx-cTxbnUiA,Luna Rossa,450 Fremont St,Las Vegas,NV,36.1700884,-115.1410442,3,33,Pizza;,Bars;,Italian;,None,None,None,None,None,None,None
mS_dBSMFiDJn4UVc0iv6Hg,Mexipanese,365 Lewis Ave,Las Vegas,NV,36.1662907,-115.144508,3.5,21,Sushi Bars;,Restaurants;,Asian Fusion;Japanese;,11:0-15:0,11:0-17:30,11:0-15:0,11:0-17:30,11:0-15:0,None,None
OPxWcHK96_cbmiF7legDnA,McCormick & Schmick's Seafood & Steaks,335 Hughes Center Dr,Las Vegas,NV,36.11507549,-115.1569413,3.5,239,Salad;Seafood;,Bars;Restaurants;Cocktail Bars;Steakhouses;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,17:0-22:0,17:0-21:0
w3af8puc-1LGgbSYVlAwJg,The Cosmopolitan Race & Sports Book,3708 S Las Vegas Blvd,Las Vegas,NV,36.1099345,-115.1754157,4,14,,Bars;,,8:30-22:0,8:30-22:0,8:30-22:0,8:30-22:0,8:0-22:0,8:0-22:0,8:0-22:0
Gp1NcYpvQpqjcY-RDC31Lw,Sunrise Casablanca,6320 E Charleston Blvd,Las Vegas,NV,36.1597521,-115.0346388,4,25,,Bars;,American (Traditional);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
bfY7lYQWOg1UosYbJQceAw,Carl's Jr,McCarran International Airport Terminal 3,Las Vegas,NV,36.085488,-115.151185,2,12,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
19lr9xcN3Ud0w0UX7bl6Qw,Subway,6770 N Durango Dr,Las Vegas,NV,36.283809,-115.2870808,2.5,24,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
2Hz8dUsUsNMCX6hXfhD4TA,B Bar,3131 S Las Vegas Blvd,Las Vegas,NV,36.1265953,-115.1653652,3,12,,Bars;,,None,None,None,None,None,None,None
#NAME?,Haifa Restaurant,"900 E Karen Ave, Ste H102",Las Vegas,NV,36.1405384,-115.1426059,3.5,12,Halal;,Halal;Kosher;,Mediterranean;Moroccan;,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,10:0-14:0,10:0-14:0,11:30-21:0
3pyhLZz_hlJ1olimjle4oQ,Pizza Noci,4970 S Fort Apache,Las Vegas,NV,36.0985176,-115.2967111,2,3,Pizza;,,,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
WTt8_zwy4IXaB2QnuiQP1Q,Margaritaville Casino,3555 South Las Vegas Blvd,Las Vegas,NV,36.1163474,-115.1723373,4,56,,Restaurants;Bars;,American (New);,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-2:0,8:0-2:0,8:0-1:0
IWN2heYitkg-D4UdqfxcMA,HEXX kitchen + bar,3655 Las Vegas Blvd S,Las Vegas,NV,36.112279,-115.172397,4,1313,Food;,Cocktail Bars;Bars;Restaurants;,American (New);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
ZGXd87vme_dDVYqr-HpRQQ,Bamboo Bistro,"7537 S Rainbow Blvd, Ste 101-102",Las Vegas,NV,36.051627,-115.24387,4,112,,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,None
FqJ1SWEBhgVl66FrcsovOQ,Cicis,3059 N Rainbow Blvd,Las Vegas,NV,36.21514769,-115.2427679,3,53,Desserts;Buffets;Food;Pizza;,,American (Traditional);Italian;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
MZRqxvBkJLjKcoOjNz7yLA,Carlos'n Charlie's,3555 S Las Vegas Blvd,Las Vegas,NV,36.11641838,-115.1713448,2,372,,Cocktail Bars;Restaurants;,Mexican;,8:0-0:0,8:0-0:0,8:0-3:0,8:0-3:0,8:0-3:0,8:0-3:0,8:0-3:0
NYwcx_ty7J_ZKMaZpdIkYw,The Butcher Block,"7965 S Rainbow Blvd, Ste 125",Las Vegas,NV,36.04176475,-115.243944,4.5,170,Specialty Food;,,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0
sHsjBV5_kuuC2aU2PuSlUg,Jaburritos,"2600 W Sahara Ave, Ste 115",Las Vegas,NV,36.14513018,-115.1764711,4.5,188,Sushi Bars;,Restaurants;,Mexican;Japanese;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,None
bFUWmRKsCkborKVe6oaA5g,Jack in the Box,7151 W Craig Rd,Las Vegas,NV,36.2381728,-115.2502154,3,22,Burgers;,Restaurants;,,None,None,None,None,None,None,None
APIbThZ8PYfWsdK4Z0D5Rg,Subway,3991 Dean Martin Dr,Las Vegas,NV,36.11881893,-115.1820052,3.5,8,Sandwiches;Fast Food;,Fast Food;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
HJh47HQiP75ePRGg_RawaA,2 Scoops of Aloha LV,5030 Paradise Rd,Las Vegas,NV,36.0985273,-115.1484459,3.5,33,Food;Seafood;,Breakfast & Brunch;,Hawaiian;,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,None
Nc6k5XNVffb59n_nlDZFdQ,Time-Out Sports Bar & Grill,6138 W Charleston Blvd,Las Vegas,NV,36.1599831,-115.2252589,4,38,Food;Beer;,Bars;,American (Traditional);,9:0-9:0,9:0-9:0,9:0-9:0,9:0-9:0,9:0-9:0,9:0-9:0,9:0-9:0
JpssdgvmNjfBpjIhZMgICA,Subway,3140 S Valley View Blvd,Las Vegas,NV,36.13284279,-115.1896319,4,5,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
eY98EH_PHGnJVaJ7t2UpoQ,Pita Pit,1263 Silverado Ranch Blvd,Las Vegas,NV,36.012764,-115.136056,4,78,Specialty Food;Ethnic Food;Sandwiches;Food;,Vegetarian;Ethnic Food;Restaurants;Juice Bars & Smoothies;,Middle Eastern;,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
SpGlMSBHPURVqJW7m4bdrA,Karma Ultra Lounge,"5900 W Charleston Blvd, Ste 8",Las Vegas,NV,36.1599423,-115.2222337,3.5,6,Food;Coffee & Tea;,Restaurants;Breakfast & Brunch;Lounges;Coffee & Tea;Bars;,American (Traditional);,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-4:0,16:0-4:0,16:0-2:0
o01ztaNP08Dq8DJImuovcw,Las Pupusas Restaurant,"7680 S Las Vegas Blvd, Ste 203",Las Vegas,NV,36.05037409,-115.1713206,3.5,34,Seafood;Burgers;,Restaurants;,Salvadoran;Mexican;,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30
fZM-vnMe00UbFbbo03uSDQ,Mrs Geez Southern Home Cooking,"2605 S Decatur Blvd, Ste 122",Las Vegas,NV,36.1429701,-115.20935,3,4,,Southern;,,None,None,None,None,None,None,None
EUWBT5GDxPC95w9itZ1EHw,Garden Court Buffet,200 N Main St,Las Vegas,NV,36.17409732,-115.1451099,3.5,478,Buffets;,,,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,7:0-15:0
d_N_4ZwgzQjI-J0iEfM5CQ,Pan Asian express,3950 Las Vegas Blvd S,Las Vegas,NV,36.09230082,-115.1757475,1.5,15,Food;Ethnic Food;,Ethnic Food;Restaurants;,Asian Fusion;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
YILyHegzhy1vlc_LNVfObw,Bottiglia Cucina & Enoteca,2300 Paseo Verde Pkwy,Las Vegas,NV,36.020696,-115.0901928,4,340,,Bars;Restaurants;,Italian;,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,11:0-14:30
cyzOijFJ82cae6qH6L8vuw,Arawan Thai Bistro and Dessert,"953 E Sahara Ave, Ste E-14",Las Vegas,NV,36.14228575,-115.1425208,4.5,634,Desserts;Food;,Restaurants;,Thai;,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,11:0-22:0,11:0-22:0
